"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1986,1087,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1987,1991,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1988,3690,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1989,388,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1990,341,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1991,309,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1992,1008,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1993,521,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1994,154,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1995,786,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1996,975,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1997,852,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1998,1148,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,1999,502,0.26,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2000,801,0.49,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2001,3733,0.36,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2002,6791,0.61,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2003,6752,0.62,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2004,9280,0.6,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2005,9619,0.62,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2006,8181,0.82,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2007,3219,0.93,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2008,3449,0.86,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2009,5029,0.59,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2010,9179,0.65,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2011,5675,0.72,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2012,6304,0.79,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2013,14727,0.82,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2014,7811,0.95,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2015,15532,0.96,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2016,9077,0.97,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2017,2113,0.97,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2018,1567,0.99,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","",NA,127,"Strait of Juan de Fuca","Strait of Juan de Fuca",NA,"SumR",NA,2019,4830,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1971-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1968,32838,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1969,15073,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1970,12645,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1971,17412,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1972,30079,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1973,18107,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1974,12281,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1975,18248,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1976,27715,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1977,10711,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1978,19709,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1979,6554,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1980,3777,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1981,2374,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1982,2623,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1983,899,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1984,1414,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1985,1109,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1986,2552,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1987,757,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1988,2967,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
"HCchum2020","Hood Canal","Summer Chum","Survey",NA,126,"Hood Canal","Hood Canal",NA,"SumR",NA,1989,598,1,"WDFW, Point No Point Treaty Council","Mari Williams","Hood Canal Summer Chum Natural Origin Spawner Abundance (1968-2019). Spawner abundance data. Point No Point Treaty Council and Washington Department of Fish and Wildlife. Personal Communication with Mindy Rowse, 2020.",NA
